underlying_name,current_datetime,current_pnl,strategy_pnl,brokerage_pnl,max_pnl,trailing_pnl,current_ltp,expiry_datetime,current_position,straddle_strike,strangle_strike_low,position_entry_ltp,is_hedged,is_closed,is_expiry_day,candle_t_2_start,candle_t_2_end,candle_t_2_open,candle_t_2_close,candle_t_1_start,candle_t_1_end,candle_t_1_open,candle_t_1_close
NIFTY,2021-05-17 14:06:00.326840,-6025.18,-6025.0,-0.18,349.98,-6375.16,14880.65,2021-05-20 15:30:00,,,,,True,False,False,2021-05-17 13:55:00,2021-05-17 14:00:00,14869.9,14869.5,2021-05-17 14:00:00,2021-05-17 14:05:00,14872.35,14882.8
NIFTY,2021-05-17 14:07:41.988386,-6000.2,-6000.0,-0.2,349.98,-6350.18,14876.5,2021-05-20 15:30:00,straddle,14900.0,,14880.65,True,False,False,2021-05-17 13:55:00,2021-05-17 14:00:00,14869.9,14869.5,2021-05-17 14:00:00,2021-05-17 14:05:00,14872.35,14882.8
NIFTY,2021-05-17 14:09:22.302933,-5900.2,-5900.0,-0.2,349.98,-6250.18,14880.45,2021-05-20 15:30:00,straddle,14900.0,,14880.65,True,False,False,2021-05-17 13:55:00,2021-05-17 14:00:00,14869.9,14869.5,2021-05-17 14:00:00,2021-05-17 14:05:00,14872.35,14882.8
NIFTY,2021-05-17 14:11:02.623844,-6175.2,-6175.0,-0.2,349.98,-6525.18,14883.35,2021-05-20 15:30:00,straddle,14900.0,,14880.65,True,False,False,2021-05-17 14:00:00,2021-05-17 14:05:00,14872.35,14882.8,2021-05-17 14:05:00,2021-05-17 14:10:00,14880.65,14880.45
NIFTY,2021-05-17 14:12:42.942687,-5950.2,-5950.0,-0.2,349.98,-6300.18,14880.75,2021-05-20 15:30:00,straddle,14900.0,,14880.65,True,False,False,2021-05-17 14:00:00,2021-05-17 14:05:00,14872.35,14882.8,2021-05-17 14:05:00,2021-05-17 14:10:00,14880.65,14880.45
NIFTY,2021-05-17 14:14:23.276023,-6250.2,-6250.0,-0.2,349.98,-6600.18,14874.45,2021-05-20 15:30:00,straddle,14900.0,,14880.65,True,False,False,2021-05-17 14:00:00,2021-05-17 14:05:00,14872.35,14882.8,2021-05-17 14:05:00,2021-05-17 14:10:00,14880.65,14880.45
NIFTY,2021-05-17 14:16:03.610613,-6325.2,-6325.0,-0.2,349.98,-6675.18,14871.4,2021-05-20 15:30:00,straddle,14900.0,,14880.65,True,False,False,2021-05-17 14:05:00,2021-05-17 14:10:00,14880.65,14880.45,2021-05-17 14:10:00,2021-05-17 14:15:00,14883.35,14874.45
NIFTY,2021-05-17 14:17:43.938306,-6300.2,-6300.0,-0.2,349.98,-6650.18,14870.3,2021-05-20 15:30:00,straddle,14900.0,,14880.65,True,False,False,2021-05-17 14:05:00,2021-05-17 14:10:00,14880.65,14880.45,2021-05-17 14:10:00,2021-05-17 14:15:00,14883.35,14874.45
NIFTY,2021-05-17 14:19:24.921440,-6450.22,-6450.0,-0.22,349.98,-6800.200000000001,14867.45,2021-05-20 15:30:00,,,,,True,False,False,2021-05-17 14:05:00,2021-05-17 14:10:00,14880.65,14880.45,2021-05-17 14:10:00,2021-05-17 14:15:00,14883.35,14874.45
NIFTY,2021-05-17 14:21:05.212972,-6400.22,-6400.0,-0.22,349.98,-6750.200000000001,14868.8,2021-05-20 15:30:00,,,,,True,False,False,2021-05-17 14:10:00,2021-05-17 14:15:00,14883.35,14874.45,2021-05-17 14:15:00,2021-05-17 14:20:00,14871.4,14867.45
NIFTY,2021-05-17 14:22:46.812361,-6825.24,-6825.0,-0.24,349.98,-7175.219999999999,14870.4,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:10:00,2021-05-17 14:15:00,14883.35,14874.45,2021-05-17 14:15:00,2021-05-17 14:20:00,14871.4,14867.45
NIFTY,2021-05-17 14:24:27.134426,-6475.24,-6475.0,-0.24,349.98,-6825.219999999999,14875.5,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:10:00,2021-05-17 14:15:00,14883.35,14874.45,2021-05-17 14:15:00,2021-05-17 14:20:00,14871.4,14867.45
NIFTY,2021-05-17 14:26:07.461936,-7175.24,-7175.0,-0.24,349.98,-7525.219999999999,14878.75,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:15:00,2021-05-17 14:20:00,14871.4,14867.45,2021-05-17 14:20:00,2021-05-17 14:25:00,14868.8,14875.5
NIFTY,2021-05-17 14:27:47.791463,-7025.24,-7025.0,-0.24,349.98,-7375.219999999999,14875.6,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:15:00,2021-05-17 14:20:00,14871.4,14867.45,2021-05-17 14:20:00,2021-05-17 14:25:00,14868.8,14875.5
NIFTY,2021-05-17 14:29:28.114821,-6925.24,-6925.0,-0.24,349.98,-7275.219999999999,14878.6,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:15:00,2021-05-17 14:20:00,14871.4,14867.45,2021-05-17 14:20:00,2021-05-17 14:25:00,14868.8,14875.5
NIFTY,2021-05-17 14:31:08.436028,-6725.24,-6725.0,-0.24,349.98,-7075.219999999999,14878.95,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:20:00,2021-05-17 14:25:00,14868.8,14875.5,2021-05-17 14:25:00,2021-05-17 14:30:00,14878.75,14878.6
NIFTY,2021-05-17 14:32:48.760161,-6800.24,-6800.0,-0.24,349.98,-7150.219999999999,14886.6,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:20:00,2021-05-17 14:25:00,14868.8,14875.5,2021-05-17 14:25:00,2021-05-17 14:30:00,14878.75,14878.6
NIFTY,2021-05-17 14:34:29.083316,-7000.24,-7000.0,-0.24,349.98,-7350.219999999999,14887.3,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:20:00,2021-05-17 14:25:00,14868.8,14875.5,2021-05-17 14:25:00,2021-05-17 14:30:00,14878.75,14878.6
NIFTY,2021-05-17 14:36:09.407537,-6075.24,-6075.0,-0.24,349.98,-6425.219999999999,14893.55,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:25:00,2021-05-17 14:30:00,14878.75,14878.6,2021-05-17 14:30:00,2021-05-17 14:35:00,14878.95,14887.3
NIFTY,2021-05-17 14:37:49.712680,-6050.24,-6050.0,-0.24,349.98,-6400.219999999999,14895.0,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:25:00,2021-05-17 14:30:00,14878.75,14878.6,2021-05-17 14:30:00,2021-05-17 14:35:00,14878.95,14887.3
NIFTY,2021-05-17 14:39:30.035545,-5675.24,-5675.0,-0.24,349.98,-6025.219999999999,14900.8,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:25:00,2021-05-17 14:30:00,14878.75,14878.6,2021-05-17 14:30:00,2021-05-17 14:35:00,14878.95,14887.3
NIFTY,2021-05-17 14:41:10.368562,-6100.24,-6100.0,-0.24,349.98,-6450.219999999999,14896.65,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:30:00,2021-05-17 14:35:00,14878.95,14887.3,2021-05-17 14:35:00,2021-05-17 14:40:00,14893.55,14900.8
NIFTY,2021-05-17 14:42:50.691968,-5675.24,-5675.0,-0.24,349.98,-6025.219999999999,14893.2,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:30:00,2021-05-17 14:35:00,14878.95,14887.3,2021-05-17 14:35:00,2021-05-17 14:40:00,14893.55,14900.8
NIFTY,2021-05-17 14:44:31.009102,-10625.24,-10625.0,-0.24,349.98,-10975.22,14905.65,2021-05-20 15:30:00,strangle,,14900.0,14868.8,True,False,False,2021-05-17 14:30:00,2021-05-17 14:35:00,14878.95,14887.3,2021-05-17 14:35:00,2021-05-17 14:40:00,14893.55,14900.8
NIFTY,2021-05-17 14:46:12.032784,-10800.26,-10800.0,-0.26,349.98,-11150.24,14904.1,2021-05-20 15:30:00,,,,,True,False,False,2021-05-17 14:35:00,2021-05-17 14:40:00,14893.55,14900.8,2021-05-17 14:40:00,2021-05-17 14:45:00,14896.65,14905.65
NIFTY,2021-05-17 14:47:53.613128,-10300.28,-10300.0,-0.28,349.98,-10650.26,14899.7,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:35:00,2021-05-17 14:40:00,14893.55,14900.8,2021-05-17 14:40:00,2021-05-17 14:45:00,14896.65,14905.65
NIFTY,2021-05-17 14:49:33.948076,-10425.28,-10425.0,-0.28,349.98,-10775.26,14904.25,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:35:00,2021-05-17 14:40:00,14893.55,14900.8,2021-05-17 14:40:00,2021-05-17 14:45:00,14896.65,14905.65
NIFTY,2021-05-17 14:51:14.277865,-9525.28,-9525.0,-0.28,349.98,-9875.26,14900.2,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:40:00,2021-05-17 14:45:00,14896.65,14905.65,2021-05-17 14:45:00,2021-05-17 14:50:00,14904.1,14904.25
NIFTY,2021-05-17 14:52:54.608099,-10225.28,-10225.0,-0.28,349.98,-10575.26,14903.15,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:40:00,2021-05-17 14:45:00,14896.65,14905.65,2021-05-17 14:45:00,2021-05-17 14:50:00,14904.1,14904.25
NIFTY,2021-05-17 14:54:34.921533,-10000.28,-10000.0,-0.28,349.98,-10350.26,14909.5,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:40:00,2021-05-17 14:45:00,14896.65,14905.65,2021-05-17 14:45:00,2021-05-17 14:50:00,14904.1,14904.25
NIFTY,2021-05-17 14:56:15.227225,-10475.28,-10475.0,-0.28,349.98,-10825.26,14908.9,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:45:00,2021-05-17 14:50:00,14904.1,14904.25,2021-05-17 14:50:00,2021-05-17 14:55:00,14900.2,14909.5
NIFTY,2021-05-17 14:57:55.548945,-10100.28,-10100.0,-0.28,349.98,-10450.26,14916.55,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:45:00,2021-05-17 14:50:00,14904.1,14904.25,2021-05-17 14:50:00,2021-05-17 14:55:00,14900.2,14909.5
NIFTY,2021-05-17 14:59:35.860694,-10150.28,-10150.0,-0.28,349.98,-10500.26,14915.75,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:45:00,2021-05-17 14:50:00,14904.1,14904.25,2021-05-17 14:50:00,2021-05-17 14:55:00,14900.2,14909.5
NIFTY,2021-05-17 15:01:16.183756,-9650.28,-9650.0,-0.28,349.98,-10000.26,14919.5,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:50:00,2021-05-17 14:55:00,14900.2,14909.5,2021-05-17 14:55:00,2021-05-17 15:00:00,14908.9,14915.75
NIFTY,2021-05-17 15:02:56.508584,-9275.28,-9275.0,-0.28,349.98,-9625.26,14915.75,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:50:00,2021-05-17 14:55:00,14900.2,14909.5,2021-05-17 14:55:00,2021-05-17 15:00:00,14908.9,14915.75
NIFTY,2021-05-17 15:04:36.850585,-9400.28,-9400.0,-0.28,349.98,-9750.26,14917.9,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:50:00,2021-05-17 14:55:00,14900.2,14909.5,2021-05-17 14:55:00,2021-05-17 15:00:00,14908.9,14915.75
NIFTY,2021-05-17 15:06:17.180742,-9125.28,-9125.0,-0.28,349.98,-9475.26,14928.85,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:55:00,2021-05-17 15:00:00,14908.9,14915.75,2021-05-17 15:00:00,2021-05-17 15:05:00,14919.5,14917.9
NIFTY,2021-05-17 15:07:57.516820,-7625.28,-7625.0,-0.28,349.98,-7975.26,14919.3,2021-05-20 15:30:00,strangle,,14950.0,14904.1,True,False,False,2021-05-17 14:55:00,2021-05-17 15:00:00,14908.9,14915.75,2021-05-17 15:00:00,2021-05-17 15:05:00,14919.5,14917.9
NIFTY,2021-05-17 15:09:38.841421,-7925.31,-7925.0,-0.31,349.98,-8275.29,14917.9,2021-05-20 15:30:00,,,,,False,True,False,2021-05-17 14:55:00,2021-05-17 15:00:00,14908.9,14915.75,2021-05-17 15:00:00,2021-05-17 15:05:00,14919.5,14917.9
NIFTY,2021-05-17 15:11:18.972430,-7925.31,-7925.0,-0.31,349.98,-8275.29,14913.95,2021-05-20 15:30:00,,,,,False,True,False,2021-05-17 15:00:00,2021-05-17 15:05:00,14919.5,14917.9,2021-05-17 15:05:00,2021-05-17 15:10:00,14928.85,14917.9
NIFTY,2021-05-17 15:12:59.097489,-7925.31,-7925.0,-0.31,349.98,-8275.29,14917.55,2021-05-20 15:30:00,,,,,False,True,False,2021-05-17 15:00:00,2021-05-17 15:05:00,14919.5,14917.9,2021-05-17 15:05:00,2021-05-17 15:10:00,14928.85,14917.9
NIFTY,2021-05-17 15:14:39.236103,-7925.31,-7925.0,-0.31,349.98,-8275.29,14920.55,2021-05-20 15:30:00,,,,,False,True,False,2021-05-17 15:00:00,2021-05-17 15:05:00,14919.5,14917.9,2021-05-17 15:05:00,2021-05-17 15:10:00,14928.85,14917.9
